doblьjь	slovene	dǫ́bǝlj	dǒːbəl	dòːbəlj	DIFFERENT
dobrъ	slovene	dǫ́bǝr	dǒːbər	dòːbər	DIFFERENT
dojidlo	slovene	dojílọ	dɔjǐːlo	dɔjìːl	DIFFERENT
dojìti	slovene	dojíti	dɔjìːti	dɔjìːti	SAME
dolъ	slovene	dọ̑ɫ	dôu̯	dóːʊ	DIFFERENT
dovьlěti	slovene	dovlẹ́ti	dɔʋlèːti	dɔʋlèːti	SAME
dòlnь	slovene	dlàn	dlân	dlàːn	DIFFERENT
dòrga	slovene	drága	dràːɡa	dràːɡa	SAME
dȍma	slovene	domȃ	dɔmáː		IN_WIKTIONARY
dȏmъ	slovene	dọ̑m	[dôːm]		CORRECTED
dȏrgъ	slovene	drȃg	dráːk		IN_WIKTIONARY
dǭgà	slovene	dǫ́ga	dǒːɡa	dò̝ːɡa	DIFFERENT
dǫ̑bъ	slovene	dǫ̑b	dôːp	dó̝ːp	DIFFERENT
drě̄màti	slovene	drẹ́mati	drèːmati	drèːmati	SAME
drobìti	slovene	drobíti	drɔbìːti	drɔbìːti	SAME
drobъ	slovene	drọ̑b	[drôp]		CORRECTED
drobь	slovene	drọ̑b	[drôp]		CORRECTED
drobьnъ	slovene	dróbǝn	[drɔ̌ːbən]		CORRECTED
drozdъ	slovene	drǫ̑zd	drôːst	dró̝ːzd	DIFFERENT
drǫ́gъ	slovene	drǫ̑g	[drôːk]		CORRECTED
drǫ́kъ	slovene	drǫ̑k	drôːk	dró̝ːk	DIFFERENT
družìna	slovene	družína	druʒìːna		IN_WIKTIONARY
drȗgъ	slovene	drȗg	drúːk		IN_WIKTIONARY
drāpàti	slovene	drápati	dràːpati	dràːpati	SAME
drāžìti	slovene	drážiti	[drǎːʒiti]		CORRECTED
drъgati	slovene	dŕgati	də̌rɡati	də̀rɡati	DIFFERENT
drъ̏vo	slovene	dŕvọ	də̀rʋo	də̀rʋo	SAME
dunǫti	slovene	dúniti	dǔːniti	dùːniti	DIFFERENT
dupina	slovene	dupína	dupìːna	dupìːna	SAME
duplò	slovene	dúplọ	dǔːplo	dùːpl	DIFFERENT
dupl̨a	slovene	dȗplja	dúːplja	dúːplja	SAME
durъ	slovene	dúr	dǔːr	dùːr	DIFFERENT
duti	slovene	dúti	dǔːti	dùːti	DIFFERENT
dȗxъ	slovene	dȗh	dúːx		IN_WIKTIONARY
dva	slovene	dvȃ	dʋáː		IN_WIKTIONARY
dvojь	slovene	dvọ̑j	dʋôːi	dʋóːj	DIFFERENT
dvòrъ	slovene	dvòr	dʋɔ̂r	dʋə́r	DIFFERENT
dvьrь	slovene	dúri	dǔːri	dùːri	DIFFERENT
dỳmъ	slovene	dìm	dîm	dím	DIFFERENT
dzělo	slovene	zẹlọ̑	zeːlo	zelóː	DIFFERENT
dāvàti	slovene	dávati	dàːʋati	dàːʋati	SAME
dāvìti	slovene	dáviti	dàːʋiti	dàːʋiti	SAME
dūrìti	slovene	dúriti	[dǔːriti]		CORRECTED
dūxàti	slovene	dúhati	dǔːxati	dùːxati	DIFFERENT
dūšà	slovene	dúša	[dǔːʃa]		CORRECTED
dъkti	slovene	hčȋ	xt͡ʃíː		IN_WIKTIONARY
dъnò	slovene	dnọ̀	dnô	dno	DIFFERENT
dъva	slovene	dvȃ	dʋáː		IN_WIKTIONARY
dъvojь	slovene	dvọ̑j	dʋôːi	dʋóːj	DIFFERENT
dъxnǫti	slovene	dǝhníti	dǝxnǐːti	dəxnìːti	DIFFERENT
dъxъ	slovene	dàh	dâx	də́x	DIFFERENT
dъždžь	slovene	dǝ̀ž	də̂rʃ	də́ʃ	DIFFERENT
dъ̑lgъ	slovene	dȏɫg	dɔ́ːʋk	dɔ́ːʊk	DIFFERENT
dьbrь	slovene	debǝr	dɛbàːr	dɛbr	DIFFERENT
dьlgotà	slovene	doɫgóta	dɔ̂uɡɔta	dɔ̀ɡɔ̀ːta	DIFFERENT
dьlti	slovene	dóɫbsti	dɔ̀ːʋsti	dɔ̀ːbsti	DIFFERENT
dьnьsь	slovene	dánǝs	[dǎ:nǝs]		CORRECTED
dьrati	slovene	dę̑rati	dɛ̌ːrati	dóːrati	DIFFERENT
dьrgati	slovene	dŕgati	də̌rɡati	də̀rɡati	DIFFERENT
dьrnǫti	slovene	dŕgniti	də̀rɡniti	də̀rɡniti	SAME
dьrpati	slovene	dŕpati	[də̀rpati]		CORRECTED
dьrznǫti	slovene	dŕzniti	də̀rzniti	də̀rzniti	SAME
dьrzъ	slovene	dȓz	də̂rs	də́rs	DIFFERENT
dьržati	slovene	dŕžati	də̀rʒati	də̀rʒati	SAME
dь̀lgъ	slovene	dȏlg	dɔ́ːʋk		IN_WIKTIONARY
dь̑nь	slovene	dȃn	dáːn		IN_WIKTIONARY
erębica	slovene	gozdna j.	ɡɔzdna j
erębina	slovene	jerebína	jɛrɛbìːna	jɛrɛbìːna	SAME
ese	slovene	esej	ɛsɛj	ɛsɛj	SAME
esmь	slovene	sǝm	sǝm	sǝm	SAME
estь	slovene	jè	jɛ	jɛ	SAME
ešče	slovene	šè	ʃɛ̂	ʃé	DIFFERENT
ežь	slovene	datura stramonium	daˈtura straˈmɔɲum
ědro	slovene	jádrọ	jǎːdro	jàːdro	DIFFERENT
ěrę	slovene	jarè	jare	jarɛ	DIFFERENT
ěrina	slovene	jarína	[jarǐːna]		CORRECTED
ěrostь	slovene	jarọ̑st	jaróːst	jaróːst	SAME
ěrъ	slovene	jȃr	jáːr	jáːr	SAME
ěrъka	slovene	jȃrka	jáːrka	jáːrka	SAME
ěrь	slovene	jȃr	jáːr	jáːr	SAME
ěrьcь	slovene	jȃrǝc	jáːrət͡s	jáːrǝt͡s	DIFFERENT
ěsti	slovene	jẹ́sti	jèːsti	jèːsti	SAME
ěxati	slovene	jȃhati	jáːxati	jáːxati	SAME
ězda	slovene	jẹ́zda	jèːzda	jèːzda	SAME
ě̀snъ	slovene	jásǝn	jǎːsǝn	jàːsən	DIFFERENT
ě̀to	slovene	játọ	jǎːto	jàːto	DIFFERENT
ě̑dь	slovene	jẹ̑d	jêːt	jéːt	DIFFERENT
ě̑rъ	slovene	jȃr	jáːr	jáːr	SAME
ȅrxъkъ	slovene	šǝk	ʃǝk	ʃək	DIFFERENT
ȅsenь	slovene	jesę́	[jɛsěː]		CORRECTED
ȇ̌dъ	slovene	jâd	jât	jɛd	DIFFERENT
ęti	slovene	ję́ti	jěːti	jèːti	DIFFERENT
ętry	slovene	ję̑trva	jêːtriʋa	jóːtrʋa	DIFFERENT
ęzỳkъ	slovene	jézik	jɛ̀ːzik	jɛ̀ːzik	SAME
ęčati	slovene	ję́čati	jěːt͡ʃati	jèːt͡ʃati	DIFFERENT
ęčьmy	slovene	jéčmen	jɛ̀ːt͡ʃmɛn		IN_WIKTIONARY
gabati	slovene	gábati	ɡàːbati	ɡàːbati	SAME
gadati	slovene	gádati	ɡàːdati	ɡàːdati	SAME
gaditi	slovene	gáditi	ɡàːditi	ɡàːditi	SAME
gasnǫti	slovene	gásniti	ɡàːsniti	ɡàːsniti	SAME
gatati	slovene	gátati	ɡàːtati	ɡàːtati	SAME
gàdъ	slovene	gàd	ɡât	ɡàːt	DIFFERENT
gàziti	slovene	gáziti	ɡàːziti		IN_WIKTIONARY
glabiti	slovene	glábiti	ɡlàːbiti	ɡlàːbiti	SAME
glàdъkъ	slovene	gládǝk	ɡlǎːdək	ɡlàːdǝk	DIFFERENT
glę̀dati	slovene	glę́dati	ɡlěːdati	ɡlèːdati	DIFFERENT
glìna	slovene	glína	ɡlǐːna	ɡlìːna	DIFFERENT
glìva	slovene	glíva	ɡlìːʋa	ɡlìːʋa	SAME
globa	slovene	glóba	ɡlɔ̌ːba	ɡlɔ̀ːba	DIFFERENT
globati	slovene	glǫ́bati	ɡlòːbati	ɡlèːbati	DIFFERENT
globìti	slovene	globíti	ɡlɔbìːti	ɡlɔbìːti	SAME
glota	slovene	glǫ̑ta	ɡlɔ̂ːta	ɡléːta	DIFFERENT
glògъ	slovene	glòg	[ɡlɔ̂k]		CORRECTED
glǫbòkъ	slovene	globòk	[ɡlɔbɔ̂k]		CORRECTED
glumiti sę	slovene	glúmiti se	ɡlǔːmiti sɛ	ɡlùːmiti sɛsɛ	DIFFERENT
glupъ	slovene	glȗp	ɡlúːp	ɡlúːp	SAME
glȗxъ	slovene	glȗh	ɡlúːx		IN_WIKTIONARY
glъtati	slovene	goɫtáti	ɡɔu̯tàːti	ɡɔʊtàːti	DIFFERENT
gnestì	slovene	gnésti	ɡnɛ̀ːsti	ɡnɛ̀ːsti	SAME
gně̀vъ	slovene	gnẹ̀v	ɡnêʋ	ɡnèːʋ	DIFFERENT
gně̄zdò	slovene	gnẹ́zdọ	[ɡněːzdo]		CORRECTED
gnȏjь	slovene	gnọ̑j	ɡnóːj	ɡnóːj	SAME
gnusiti	slovene	gnúsiti	ɡnùːsiti	ɡnùːsiti	SAME
gnusьnъ	slovene	gnúsǝn	ɡnùːsən	ɡnùːsən	SAME
gnȗsъ	slovene	gnȗs	ɡnúːs	ɡnúːs	SAME
gńilъ	slovene	gnȋɫ	ɡníːʋ	ɡníːʊ	DIFFERENT
gńìda	slovene	gnída	ɡnìːda	ɡnìːda	SAME
gńìti	slovene	gníti	ɡnìːti		IN_WIKTIONARY
godina	slovene	gǫ̑dina	ɡǒːdina	ɡó̝ːdina	DIFFERENT
goditi	slovene	godíti	ɡɔdìːti	ɡɔdìːti	SAME
godъ	slovene	gọ̑d	ɡóːt		IN_WIKTIONARY
godьnъ	slovene	gódǝn	ɡɔ̌ːdən	ɡɔ̀ːdən	DIFFERENT
gojiti	slovene	gojíti	ɡɔjǐːti	ɡɔjìːti	DIFFERENT
golěnь	slovene	golẹ̑n	ɡɔléːn	ɡɔléːn	SAME
golgolъ	slovene	glāgol	ɡlàːɡɔl	ɡlàːɡɔl	SAME
golota	slovene	golọ̑ta	ɡɔlóːta	ɡɔlóːta	SAME
golotь	slovene	golot	ˈɡɔlɔt	ɡɔlɔt	DIFFERENT
golobъjь	slovene	golǫ̑bji	[ɡɔlôːbji]		CORRECTED
golvà	slovene	gláva	ɡlàːʋa		IN_WIKTIONARY
gonìti	slovene	góniti	ɡɔ̌ːniti	ɡɔ̀ːniti	DIFFERENT
gorà	slovene	góra	ɡɔ̀ːra		IN_WIKTIONARY
gorěti	slovene	gorẹ́ti	ɡɔrèːti		IN_WIKTIONARY
gorьjьjь	slovene	gǫ́rji	ɡǒːrji	ɡòːrji	DIFFERENT
gorьkъ	slovene	górǝk	ɡɔ̀ːrək	ɡɔ̀ːrǝk	DIFFERENT
gospodinъ	slovene	gospodȋn	ɡɔspɔdíːn	ɡɔspɔdíːn	SAME
gospodь	slovene	gospọ̑d	ɡɔspóːt		IN_WIKTIONARY
govę̀do	slovene	govę́dọ	ɡɔʋěːdo	ɡɔʋèːdo	DIFFERENT
govorìti	slovene	govoríti	ɡɔʋɔrìːti	ɡɔʋɔrìːti	SAME
govorъ	slovene	gǫ̑vor	ɡɔ̂ːʋɔr	ɡó̝ːʋɔr	DIFFERENT
govьnò	slovene	gǫ́vno	ɡǒːʋnɔ	ɡèːʋnɔ	DIFFERENT
gòlъ	slovene	gòɫ	[ɡɔ̂u̯]		CORRECTED
gòrxъ	slovene	gràh	ɡrâx	ɡràːx	DIFFERENT
gȍlǫbь	slovene	golǫ̑b	ɡɔlôːp	ɡɔlɔ̀ːb	DIFFERENT
gȍr̨e	slovene	gorję̑	ɡɔrjɛníː	ɡɔrjéː	DIFFERENT
gȏjь	slovene	gòj	[ɡô:i̯]		CORRECTED
gȏldъ	slovene	glȃd	ɡlâːt	ɡláːt	DIFFERENT
gȏlsъ	slovene	glȃs	ɡláːs		IN_WIKTIONARY
gȏrdъ	slovene	grȃd	[ɡrâːt]		CORRECTED
gȏstь	slovene	gọ̑st	ɡóːst	ɡóːst	SAME
gǫsti	slovene	gǫ́sti	ɡǒːsti	ɡèːsti	DIFFERENT
gǫžь	slovene	gǫ́ž	ɡǒːʃ	ɡèːʃ	DIFFERENT
gǫ̀ba	slovene	gǫ́ba	ɡǒːba	ɡòːba	DIFFERENT
gǫ̑stъ	slovene	gǫ̑st	ɡôːst	ɡɔst	DIFFERENT
gǫ̑sь	slovene	gọ̑s	ɡóːs		IN_WIKTIONARY
grajati	slovene	grájati	ɡràːjati	ɡràːjati	SAME
grakati	slovene	grákati	ɡràːkati	ɡràːkati	SAME
gramada	slovene	gramáda	ɡramàːda	ɡramàːda	SAME
gràbiti	slovene	grábiti	ɡràːbiti	ɡràːbiti	SAME
gràdъ	slovene	gràd	ɡrât	ɡràːt	DIFFERENT
grebenь	slovene	grebę̑n	ɡrɛbɛnàːn	ɡrɛbóːn	DIFFERENT
greti	slovene	grébsti	ɡrɛ̀ːpsti		IN_WIKTIONARY
grějati	slovene	grẹ́ti	ɡrèːti	ɡrèːti	SAME
grěti	slovene	grẹ́ti	ɡrèːti	ɡrèːti	SAME
grě́xъ	slovene	grẹ́h	ɡrèːx	ɡrèːx	SAME
gręza	slovene	grę́za	ɡrěːza	ɡrèːza	DIFFERENT
grę̄dà	slovene	gréda	ɡrɛ̀ːda	ɡrɛ̀ːda	SAME
grę̑znǫti	slovene	grę́zniti	ɡrɛ̌ːzniti	ɡrèːzniti	DIFFERENT
grę̑zь	slovene	grę̑z	ɡrêːs	ɡréːs	DIFFERENT
grivьna	slovene	grȋvna	ɡríːʋna	ɡríːʋna	SAME
grìva	slovene	gríva	ɡrìːʋa		IN_WIKTIONARY
grobъ	slovene	gròb	[ɡrɔ̂p]		CORRECTED
gromada	slovene	gromáda	ɡrɔmàːda	ɡrɔmàːda	SAME
grozà	slovene	gróza	ɡrɔ̌ːza	ɡrɔ̀ːza	DIFFERENT
grozdьje	slovene	grǫ́zdje	ɡrǒːzdjɛ	ɡrèːzdjɛ	DIFFERENT
groziti	slovene	grozíti	ɡrɔzìːti	ɡrɔzìːti	SAME
gròzdъ	slovene	gròzd	ɡrɔ̂st	ɡrɔ́zd	DIFFERENT
grȏmъ	slovene	grọ̑m	ɡróːm	ɡróːm	SAME
grǫziti	slovene	grozíti	ɡrɔzìːti	ɡrɔzìːti	SAME
grǫ̑dь	slovene	grǫ̑d	ɡrôːt	ɡró̝ːt	DIFFERENT
grustь	slovene	grȗst	ɡrúːst	ɡrúːst	SAME
grỳzti	slovene	grísti	ɡrìːsti	ɡrìːsti	SAME
grъměždžь	slovene	krmę́lj	kərmɛ̌ːl	krmèːlé̝	DIFFERENT
grъmъ	slovene	gȓm	[ɡə̂rm]		CORRECTED
grьměti	slovene	grmẹ́ti	ɡərmèːti	ɡrmèːti	DIFFERENT
gubìti	slovene	gubíti	ɡubìːti	ɡubìːti	SAME
gumьnò	slovene	gúmnọ	[ɡǔːmno]		CORRECTED
gvě̄zdà	slovene	zvẹ́zda	zʋèːzda		IN_WIKTIONARY
gvorъ	slovene	gòr	ɡɔ̂r	ɡɔ́r	DIFFERENT
gybati	slovene	gíbati	ɡìːbati	ɡìːbati	SAME
gỳnǫti	slovene	gíniti	ɡìːniti	ɡìːniti	SAME
gāsìti	slovene	gasíti	[ɡasǐːti]		CORRECTED
gъnàti	slovene	gnáti	ɡnàːti		IN_WIKTIONARY
gъnǫti	slovene	gǝníti	ɡǝnǐːti	ɡǝnìːti	DIFFERENT
gъrkati	slovene	gŕkati	ɡə̌rkati	ɡə̀rkati	DIFFERENT
gъ̀rdlo	slovene	gŕlọ	ɡərlo	ɡə̀rlo	DIFFERENT
gъ̑rdъ	slovene	gȓd	ɡə́rt		IN_WIKTIONARY
gъ̑rstь	slovene	gȓst	[ɡə̂rst]		CORRECTED
i	slovene	ì	î	í	DIFFERENT
jùgъ	slovene	jùg	jǔk	júk	DIFFERENT
jȗnъ	slovene	jȗn	júːn	júːn	SAME
jūxà	slovene	júha	jùːxa		IN_WIKTIONARY
jьgъlà	slovene	ígla	ìːɡla	ìːɡla	SAME
jьlъ	slovene	íɫ	ǐːu̯	ìːʊ	DIFFERENT
jьlьmъ	slovene	lìm	lîm	líːm	DIFFERENT
jьměti	slovene	imẹ́ti	imèːti		IN_WIKTIONARY
jьmę	slovene	imę̑	[imêː]		CORRECTED
jь̑go	slovene	igọ̑	iɡóː		IN_WIKTIONARY
kadìdlo	slovene	kadílọ	kadǐːlo	kadìːlo	DIFFERENT
kakъ	slovene	kák	[kǎːk]		CORRECTED
kaliti	slovene	kalíti	kalǐːti	kalìːti	DIFFERENT
kamy	slovene	kámen	kàːmɛn	kàːmɛn	SAME
karati	slovene	kárati	kàːrati	kàːrati	SAME
kasati	slovene	kasati	kasati	kasati	SAME
kazati	slovene	kázati	kàːzati		IN_WIKTIONARY
kaziti	slovene	kazíti	kazǐːti	kazìːti	DIFFERENT
kaznь	slovene	kȃzǝn	káːzǝn	káːzən	DIFFERENT
kašl̨ati	slovene	kȃšljati	káːʃljati	káːʃljati	SAME
kašlь	slovene	kášǝlj	kàːʃǝl	kàːʃəl	DIFFERENT
kašьl̨ati	slovene	kȃšljati	káːʃljati	káːʃljati	SAME
kašьlь	slovene	kášǝlj	kàːʃǝl	kàːʃəl	DIFFERENT
kàjati sę	slovene	k. se	kə́ sɛ
kȃlъ	slovene	kȃɫ	káːʋ	káː	DIFFERENT
klasti	slovene	klásti	klàːsti	klàːsti	SAME
klekotati	slovene	klekotáti	klɛkɔtàːti	klɛkɔtàːti	SAME
