sě̀jati	lower_sorbian	seś	sɛɕ		IN_WIKTIONARY
sě̀ti	lower_sorbian	seś	sɛɕ		IN_WIKTIONARY
sě̄dló	lower_sorbian	sedɫo	ˈsɛdwɔ
sъdorvъjь	lower_sorbian	strowy	ˈstrowɨ		IN_WIKTIONARY
teplъjь	lower_sorbian	śopɫy	ˈɕɔpwɨ
teti	lower_sorbian	śepaś	ˈɕɛpaɕ		IN_WIKTIONARY
vixъrъ	lower_sorbian	wichor	ˈvʲixɔr	ˈvʲixɔr	SAME
vòl̨a	lower_sorbian	wola	ˈɔla	ˈɔla	SAME
xabьnъjь	lower_sorbian	chamny	ˈxamnɨ	ˈxamnɨ	SAME
čakati	lower_sorbian	čakaś	ˈtʃakaɕ	ˈtʃakaɕ	SAME
čьrvь	lower_sorbian	cerw	t͡sɛrf		IN_WIKTIONARY
čьrnъjь	lower_sorbian	carny	ˈtsarnɨ		IN_WIKTIONARY
želza	lower_sorbian	zaɫza	ˈzawza
žę̄dàti	lower_sorbian	žedaś	ˈʒɛdaɕ	ˈʒɛdaɕ	SAME
žuriti	lower_sorbian	zuriś	ˈzurʲiɕ	ˈzurʲiɕ	SAME
àstrę̄bъ	lower_sorbian	jastśeb	ˈjast͡ɕɛp		IN_WIKTIONARY
bliskati sę	lower_sorbian	bɫyskaś se	ˈbɨskaɕ sɛ
blizna	lower_sorbian	bluzna	ˈbluzna	ˈbluzna	SAME
blizъkъjь	lower_sorbian	blizki	ˈbliskʲi	ˈbliskʲi	SAME
bolnь	lower_sorbian	bɫoń	wɔnʲ
bràtrъ	lower_sorbian	bratr	bratr	bratr	SAME
bràtьja	lower_sorbian	bratśa	ˈbrat͡ɕa	ˈbrat͡ɕa	SAME
ebàti	lower_sorbian	jebaś	ˈjɛbaɕ	ˈjɛbaɕ	SAME
emelo	lower_sorbian	hemjoɫ	ˈhɛmʲɔw
esètrъ	lower_sorbian	jesotr	ˈjɛsɔtr		IN_WIKTIONARY
gorno	lower_sorbian	grono	ˈɡrɔnɔ	ˈɡrɔnɔ	SAME
olьša	lower_sorbian	wolša	ˈɔlʃa	ˈɔlʃa	SAME
osa	lower_sorbian	wósa	ˈwɨsa		IN_WIKTIONARY
kotorъ	lower_sorbian	kótary	ˈkɨtarɨ		IN_WIKTIONARY
mavati	lower_sorbian	mawaś	ˈmawaɕ	ˈmawaɕ	SAME
mamiti	lower_sorbian	mamiś	ˈmamʲiɕ	ˈmamʲiɕ	SAME
mȃzь	lower_sorbian	maz	mas	mas	SAME
òrmę	lower_sorbian	ramje	ˈramʲɛ		IN_WIKTIONARY
