àgnьcь	m. jo	a	slovene	jȃgnǝc	[m jo]	àgnьcь
àma	f. ā	a	bcs	jȁma	[f ā]	àma
àma	f. ā	a	bulgarian	jáma	[f ā]	àma
àma	f. ā	a	czech	jáma	[f ā]	àma
àma	f. ā	a	old_church_slavic	jama	[f ā]	àma
àma	f. ā	a	polish	jama	[f ā]	àma
àma	f. ā	a	russian	jáma	[f ā]	àma
àma	f. ā	a	slovak	jama	[f ā]	àma
àma	f. ā	a	slovene	jáma	[f ā]	àma
àma	f. ā	a	ukrainian	jáma	[f ā]	àma
ȁgoda	f. ā	a	bcs	jȁgoda	[f ā]	ȁgoda
ȁgoda	f. ā	a	bulgarian	jágoda	[f ā]	ȁgoda
ȁgoda	f. ā	a	czech	jahoda	[f ā]	ȁgoda
ȁgoda	f. ā	a	old_church_slavic	agoda	[f ā]	ȁgoda
ȁgoda	f. ā	a	polish	jagoda	[f ā]	ȁgoda
ȁgoda	f. ā	a	russian	jágoda	[f ā]	ȁgoda
ȁgoda	f. ā	a	slovak	jahoda	[f ā]	ȁgoda
ȁgoda	f. ā	a	slovene	jágoda	[f ā]	ȁgoda
ȃje	n. jo	c	bcs	jáje	[n jo]	ȃje
ȃje	n. jo	c	lower_sorbian	jajo	[n jo]	ȃje
ȃje	n. jo	c	polish	jajo	[n jo]	ȃje
ȃje	n. jo	c	upper_sorbian	jejo	[n jo]	ȃje
badli	m. ī		church_slavic	bali	[m iā]	badli
badli	m. ī		old_church_slavic	balii	[m iā]	badli
badlovati	v.		church_slavic	balovati	[verb]	badlovati
ubadlovati	v.		old_church_slavic	ubalovati	[verb]	badlovati
badlovati	v.		russian	balovát'	[verb]	badlovati
badlovati	v.		slovene	balováti	[verb]	badlovati
bagno	n. o	b?	czech	bahno	[n o]	bagno
bagno	n. o	b?	lower_sorbian	bagno	[n o]	bagno
bagno	n. o	b?	polish	bagno	[n o]	bagno
bagno	n. o	b?	russian	bagnó	[n o]	bagno
bagno	n. o	b?	slovak	bahno	[n o]	bagno
bagno	n. o	b?	ukrainian	bahnó	[n o]	bagno
bagno	n. o	b?	upper_sorbian	bahno	[n o]	bagno
bàjati	v.	a	bcs	bȁjati	[verb]	bàjati
bàjǫ	v.	a	bulgarian	bája	[verb]	bàjati
bàjati	v.	a	church_slavic	bajati	[verb]	bàjati
bàjati	v.	a	czech	bajeti	[verb]	bàjati
bàjati	v.	a	polish	bajać	[verb]	bàjati
bàjati	v.	a	russian	bajati	[verb]	bàjati
bàjati	v.	a	slovene	bájati	[verb]	bàjati
bàjati	v.	a	ukrainian	bájati	[verb]	bàjati
bàjati	v.	a	upper_sorbian	bać	[verb]	bàjati
bàviti	v.	a	bcs	bȁvit	[verb]	bàviti
bàviti	v.	a	czech	baviti	[verb]	bàviti
bàviti	v.	a	polish	bawić	[verb]	bàviti
bàviti	v.	a	russian	bávit'	[verb]	bàviti
bàviti sę	v.	a	slovene	báviti se	[verb]	bàviti
bàviti	v.	a	ukrainian	baviti	[verb]	bàviti
bȁba	f. ā	a	bcs	bȁba	[f ā]	bȁba
bȁba	f. ā	a	bulgarian	bába	[f ā]	bȁba
bȁba	f. ā	a	czech	bába	[f ā]	bȁba
bȁba	f. ā	a	old_church_slavic	baba	[f ā]	bȁba
bȁba	f. ā	a	polish	baba	[f ā]	bȁba
bȁba	f. ā	a	russian	bába	[f ā]	bȁba
bȁba	f. ā	a	slovak	baba	[f ā]	bȁba
bȁba	f. ā	a	slovene	bába	[f ā]	bȁba
bergtì	v.	c?	bcs	brijèći	[verb]	bergtì
bergtì	v.	c?	belarusian	beragčý	[verb]	bergtì
bergtì	v.	c?	old_church_slavic	nebrěšti	[verb]	bergtì
bergtì	v.	c?	russian	beréč́	[verb]	bergtì
bergtì	v.	c?	ukrainian	beregtý	[verb]	bergtì
berstъ	m. o	b/c	bcs	brȉjest	[m o]	berstъ
berstъ	m. o	b/c	belarusian	bérast	[m o]	berstъ
berstъ	m. o	b/c	bulgarian	brjast	[m o]	berstъ
berstъ	m. o	b/c	czech	břest	[m o]	berstъ
berstъ	m. o	b/c	polish	brzost	[m o]	berstъ
berstъ	m. o	b/c	russian	bérest	[m o]	berstъ
berstъ	m. o	b/c	slovak	brest	[m o]	berstъ
berstъ	m. o	b/c	slovene	brẹ́st	[m o]	berstъ
berstъ	m. o	b/c	ukrainian	bérest	[m o]	berstъ
bez	prep.		bcs	bez	[prep]	bez(ъ)
bez	prep.		czech	bez	[prep]	bez(ъ)
bez	prep.		old_church_slavic	bez	[prep]	bez(ъ)
bez	prep.		polish	bez	[prep]	bez(ъ)
bez	prep.		russian	bez	[prep]	bez(ъ)
bez	prep.		slovak	bez	[prep]	bez(ъ)
bezъ	prep.		bcs	bez	[prep]	bez(ъ)
bezъ	prep.		czech	bez	[prep]	bez(ъ)
bezъ	prep.		old_church_slavic	bez	[prep]	bez(ъ)
bezъ	prep.		polish	bez	[prep]	bez(ъ)
bezъ	prep.		russian	bez	[prep]	bez(ъ)
bezъ	prep.		slovak	bez	[prep]	bez(ъ)
bèrdjь	adj. jo	a	bcs	brȅđ	[adj jo]	bèrdjь
bèrdjь	adj. jo	a	church_slavic	brěžda	[Nomsgf]	bèrdjь
bèrdjь	adj. jo	a	czech	březí	[Nomsgf]	bèrdjь
bèrdjь	adj. jo	a	russian	beréžaja	[Nomsgf]	bèrdjь
bèrdjь	adj. jo	a	slovene	brẹ́ja	[Nomsgf]	bèrdjь
bèrdjь	adj. jo	a	ukrainian	beréža	[Nomsgf]	bèrdjь
bèrmę	n. n	a	bcs	brȅme	[n n]	bèrmę
bèrmę	n. n	a	bulgarian	bréme	[n n]	bèrmę
bèrmę	n. n	a	czech	břímě	[n n]	bèrmę
bèrmę	n. n	a	lower_sorbian	brěḿe	[n n]	bèrmę
bèrmę	n. n	a	old_church_slavic	brěmę	[n n]	bèrmę
bèrmę	n. n	a	polish	brzemię	[n n]	bèrmę
bèrmę	n. n	a	russian	berémja	[n n]	bèrmę
bèrmę	n. n	a	slovak	bremä	[n n]	bèrmę
bèrmę	n. n	a	slovene	bréme	[n n]	bèrmę
bèrmę	n. n	a	ukrainian	beremja	[n n]	bèrmę
bèrmę	n. n	a	upper_sorbian	brěmjo	[n n]	bèrmę
bèrza	f. ā	a	bcs	brȅza	[f ā]	bèrza
bèrza	f. ā	a	belarusian	bjaróza	[f ā]	bèrza
bèrza	f. ā	a	bulgarian	brezá	[f ā]	bèrza
bèrza	f. ā	a	church_slavic	brěza	[f ā]	bèrza
bèrza	f. ā	a	czech	bříza	[f ā]	bèrza
bèrza	f. ā	a	lower_sorbian	brjaza	[f ā]	bèrza
bèrza	f. ā	a	polish	brzoza	[f ā]	bèrza
bèrza	f. ā	a	russian	berëza	[f ā]	bèrza
bèrza	f. ā	a	slovak	breza	[f ā]	bèrza
bèrza	f. ā	a	slovene	brẹ́za	[f ā]	bèrza
bèrza	f. ā	a	ukrainian	beréza	[f ā]	bèrza
bèrza	f. ā	a	upper_sorbian	brěza	[f ā]	bèrza
běžàti	v.		bcs	bjèžati	[verb]	běžàti
běžàti	v.		czech	běžeti	[verb]	běžàti
běžàti	v.		old_church_slavic	běžati	[verb]	běžàti
běžàti	v.		polish	bieżeć	[verb]	běžàti
běžàti	v.		russian	bežát'	[verb]	běžàti
běžàti	v.		slovak	bežat'	[verb]	běžàti
běžàti	v.		slovene	bẹ́žati	[verb]	běžàti
bě̀gati	v.	a	bcs	bjȅgati	[verb]	bě̀gati
bě̀gati	v.	a	czech	běhati	[verb]	bě̀gati
bě̀gati	v.	a	old_church_slavic	běgati	[verb]	bě̀gati
bě̀gati	v.	a	polish	biegać	[verb]	bě̀gati
bě̀gati	v.	a	russian	bégat'	[verb]	bě̀gati
bě̀gati	v.	a	slovak	behat	[verb]	bě̀gati
bě̀gati	v.	a	slovene	bẹ́gati	[verb]	bě̀gati
bě́lъ	adj. o	b	bcs	bȉo	[adj o]	bě́lъ
bě́lъ	adj. o	b	bulgarian	bjal	[adj o]	bě́lъ
bě́lъ	adj. o	b	czech	bílý	[adj o]	bě́lъ
bě́lъ	adj. o	b	old_church_slavic	bělъ	[adj o]	bě́lъ
belъjь	adj. o	b	polish	biaɫy	[adj o]	bě́lъ
belъjь	adj. o	b	russian	bélyj	[adj o]	bě́lъ
belъjь	adj. o	b	slovak	biely	[adj o]	bě́lъ
bě́lъ	adj. o	b	slovene	bẹ́ɫ	[adj o]	bě́lъ
bě̄dà	f. ā	b	bcs	bijèda	[f ā]	bě̄dà
bě̄dà	f. ā	b	bulgarian	bedá	[f ā]	bě̄dà
bě̄dà	f. ā	b	czech	bída	[f ā]	bě̄dà
bě̄dà	f. ā	b	lower_sorbian	běda	[f ā]	bě̄dà
bě̄dà	f. ā	b	old_church_slavic	běda	[f ā]	bě̄dà
bě̄dà	f. ā	b	polish	bieda	[f ā]	bě̄dà
bě̄dà	f. ā	b	russian	bedá	[f ā]	bě̄dà
bě̄dà	f. ā	b	slovak	bieda	[f ā]	bě̄dà
bě̄dà	f. ā	b	slovene	bẹ́da	[f ā]	bě̄dà
bě̄dà	f. ā	b	upper_sorbian	běda	[f ā]	bě̄dà
bě̄dìti	v.	c	bcs	bijèditi	[verb]	bě̄dìti
bě̄djǫ̀	v.	c	bulgarian	bedjá	[verb]	bě̄dìti
bě̄dìti	v.	c	czech	se	[verb]	bě̄dìti
bě̄dìti	v.	c	old_church_slavic	běditi	[verb]	bě̄dìti
bě̄dìti	v.	c	russian	bedít'	[verb]	bě̄dìti
bě̄dìti	v.	c	slovak	biedit́	[verb]	bě̄dìti
bě̑sъ	m. o	c	bcs	bȉjes	[m o]	bě̑sъ
bě̑sъ	m. o	c	bulgarian	bjas	[m o]	bě̑sъ
bě̑sъ	m. o	c	czech	běs	[m o]	bě̑sъ
bě̑sъ	m. o	c	old_church_slavic	běsъ	[m o]	bě̑sъ
bě̑sъ	m. o	c	polish	bies	[m o]	bě̑sъ
bě̑sъ	m. o	c	russian	bes	[m o]	bě̑sъ
bě̑sъ	m. o	c	slovak	bes	[m o]	bě̑sъ
bě̑sъ	m. o	c	slovene	bẹ̑s	[m o]	bě̑sъ
bȇrgъ	m. o	с	bcs	brȉjeg	[m o]	bȇrgъ
bȇrgъ	m. o	с	bulgarian	brjag	[m o]	bȇrgъ
bȇrgъ	m. o	с	czech	břeh	[m o]	bȇrgъ
bȇrgъ	m. o	с	lower_sorbian	brjog	[m o]	bȇrgъ
bȇrgъ	m. o	с	old_church_slavic	brěgъ	[m o]	bȇrgъ
bȇrgъ	m. o	с	polish	brzeg	[m o]	bȇrgъ
bȇrgъ	m. o	с	russian	béreg	[m o]	bȇrgъ
bȇrgъ	m. o	с	slovak	breh	[m o]	bȇrgъ
bȇrgъ	m. o	с	slovene	brẹ̑g	[m o]	bȇrgъ
bȇrgъ	m. o	с	upper_sorbian	brjóh	[m o]	bȇrgъ
bìdlo	n. o	a	bcs	bȉlo	[n o]	bìdlo
bìdlo	n. o	a	bulgarian	bílo	[n o]	bìdlo
bìdlo	n. o	a	czech	bidlo	[n o]	bìdlo
bìdlo	n. o	a	lower_sorbian	bidɫo	[n o]	bìdlo
bìdlo	n. o	a	russian	bílo	[n o]	bìdlo
bìdlo	n. o	a	slovak	bidlo	[n o]	bìdlo
bìdlo	n. o	a	slovene	bílọ	[n o]	bìdlo
bìdlo	n. o	a	ukrainian	býlo	[n o]	bìdlo
bìti	v.	a?/b?	bcs	bȉti	[verb]	bìti
bьjǫ	v.	a?/b?	bulgarian	bíja	[verb]	bìti
bìti	v.	a?/b?	czech	bít	[verb]	bìti
bìti	v.	a?/b?	lower_sorbian	biś	[verb]	bìti
bìti	v.	a?/b?	old_church_slavic	biti	[verb]	bìti
bìti	v.	a?/b?	polish	bić	[verb]	bìti
bìti	v.	a?/b?	russian	bit'	[verb]	bìti
bìti	v.	a?/b?	slovak	bit'	[verb]	bìti
bìti	v.	a?/b?	slovene	bíti	[verb]	bìti
bìti	v.	a?/b?	upper_sorbian	bić	[verb]	bìti
bìtva	f. ā	a	bcs	bȉtva	[f ā]	bìtva
bìtva	f. ā	a	bulgarian	bitva	[f ā]	bìtva
bìtva	f. ā	a	czech	bitva	[f ā]	bìtva
bìtva	f. ā	a	polish	bitwa	[f ā]	bìtva
bìtva	f. ā	a	russian	bítva	[f ā]	bìtva
bìtva	f. ā	a	slovak	bitva	[f ā]	bìtva
bìtva	f. ā	a	slovene	bȋtva	[f ā]	bìtva
bìčь	m. jo	a	bcs	bȉč	[m jo]	bìčь
bìčь	m. jo	a	bulgarian	bič	[m jo]	bìčь
bìčь	m. jo	a	czech	bič	[m jo]	bìčь
bìčь	m. jo	a	old_church_slavic	bičь	[m jo]	bìčь
bìčь	m. jo	a	polish	bicz	[m jo]	bìčь
bìčь	m. jo	a	russian	bič'	[m jo]	bìčь
bìčь	m. jo	a	slovak	bič	[m jo]	bìčь
bìčь	m. jo	a	slovene	bìč	[m jo]	bìčь
blekъ	m. o		bcs	blȇk	[m o]	blekъ
blekъ	m. o		bulgarian	blek	[m o]	blekъ
blekъ	m. o		czech	blek	[m o]	blekъ
blekъ	m. o		slovene	blę́k	[m o]	blekъ
blekъ	m. o		upper_sorbian	blek	[m o]	blekъ
blějati	v.		bcs	bléjati	[verb]	blějati
blějǫ	v.		bulgarian	bléja	[verb]	blějati
blějati	v.		church_slavic	blějati	[verb]	blějati
blějati	v.		czech	bleti	[verb]	blějati
blějati	v.		russian	bléjat'	[verb]	blějati
blějati	v.		slovene	blẹ́jati	[verb]	blějati
blějati	v.		ukrainian	bléjaty	[verb]	blějati
blě̑dъ	adj. o	c	bcs	blȉjed	[adj o]	blě̑dъ
blě̑dъ	adj. o	c	bulgarian	bled	[adj o]	blě̑dъ
blě̑dъ	adj. o	c	czech	bledý	[adj o]	blě̑dъ
bledъjь	adj. o	c	lower_sorbian	blědy	[adj o]	blě̑dъ
blě̑dъ	adj. o	c	old_church_slavic	blědъ 'pale' 	[adj o]	blě̑dъ
bledъjь	adj. o	c	polish	blady	[adj o]	blě̑dъ
bledъjь	adj. o	c	russian	bledój	[adj o]	blě̑dъ
blě̑dъ	adj. o	c	slovak	bledý	[adj o]	blě̑dъ
blě̑dъ	adj. o	c	slovene	blẹ̑d	[adj o]	blě̑dъ
bledъjь	adj. o	c	ukrainian	blidýj	[adj o]	blě̑dъ
bledъjь	adj. o	c	upper_sorbian	blědy	[adj o]	blě̑dъ
blě̑skъ	adj. o	c	bcs	blȉjesak	[m o]	blě̑skъ
blě̑skъ	adj. o	c	bulgarian	bljásăk	[m o]	blě̑skъ
blě̑skъ	adj. o	c	church_slavic	blěskъ 	[m o]	blě̑skъ
blě̑skъ	adj. o	c	czech	blesk	[m o]	blě̑skъ
blě̑skъ	adj. o	c	polish	blask	[m o]	blě̑skъ
blě̑skъ	adj. o	c	russian	blesk	[m o]	blě̑skъ
blě̑skъ	adj. o	c	slovak	blesk	[m o]	blě̑skъ
blě̑skъ	adj. o	c	slovene	blẹ̑sk	[m o]	blě̑skъ
bleskъjь	adj. o	c	upper_sorbian	blěsk	[m o]	blě̑skъ
blędь	f. i		old_church_slavic	blędь	[f i]	blędь
blędь	f. i		russian	bljad'	[f i]	blędь
blęsti	v.		bcs	blesti	[verb]	blęsti
blęsti	v.		church_slavic	blęsti	[verb]	blęsti
blęsti	v.		old_church_slavic	blęsti	[verb]	blęsti
blęsti	v.		slovene	blésti	[verb]	blęsti
bliskъ	m. o	c	czech	blisk	[m o]	bliskъ
bliskъ	m. o	c	old_church_slavic	bliskъ	[m o]	bliskъ
bliskъ	m. o	c	slovak	blisk	[m o]	bliskъ
bliskъ	m. o	c	slovene	blȋsk	[m o]	bliskъ
blǭdìti	v.	b	bcs	blúditi	[verb]	blǭdìti
blǭdìti	v.	b	czech	blouditi	[verb]	blǭdìti
blǭdìti	v.	b	lower_sorbian	bɫuźiś	[verb]	blǭdìti
blǭdìti	v.	b	old_church_slavic	blǫditi	[verb]	blǭdìti
blǭdìti	v.	b	polish	bɫądzić	[verb]	blǭdìti
blǭdìti	v.	b	russian	bludít'	[verb]	blǭdìti
blǭdìti	v.	b	slovak	blúdit'	[verb]	blǭdìti
blǭdìti	v.	b	slovene	blǫ́diti	[verb]	blǭdìti
blǭdìti	v.	b	upper_sorbian	bɫudzić	[verb]	blǭdìti
blǫ̑dъ	m. o	c	bcs	blȗd	[m o]	blǫ̑dъ
blǫ̑dъ	m. o	c	bulgarian	blud	[m o]	blǫ̑dъ
blǫ̑dъ	m. o	c	czech	blud	[m o]	blǫ̑dъ
blǫ̑dъ	m. o	c	old_church_slavic	blǫdъ	[m o]	blǫ̑dъ
blǫ̑dъ	m. o	c	polish	bɫąd	[m o]	blǫ̑dъ
blǫ̑dъ	m. o	c	russian	blud	[m o]	blǫ̑dъ
blǫ̑dъ	m. o	c	slovak	blud	[m o]	blǫ̑dъ
blǫ̑dъ	m. o	c	slovene	blǫ̑d	[m o]	blǫ̑dъ
bl̨ustì	v.	c	bcs	bljȕsti	[verb]	bl̨ustì
bl̨ustì	v.	c	old_church_slavic	bljusti	[verb]	bl̨ustì
bl̨ustì	v.	c	russian	bljustí	[verb]	bl̨ustì
bl̨ьvàti	v.		bcs	bljùvati	[verb]	bl̨ьvàti
bl̨ьvàti	v.		czech	blíti	[verb]	bl̨ьvàti
bl̨ьvàti	v.		lower_sorbian	bluwaś	[verb]	bl̨ьvàti
bl̨ьvàti	v.		old_church_slavic	bl'ьvati	[verb]	bl̨ьvàti
bl̨ьvàti	v.		polish	blwać	[verb]	bl̨ьvàti
bl̨ьvàti	v.		russian	blevát'	[verb]	bl̨ьvàti
bl̨ьvàti	v.		slovak	bl'uvat'	[verb]	bl̨ьvàti
bl̨ьvàti	v.		slovene	bljǝváti	[verb]	bl̨ьvàti
bl̨ьvàti	v.		upper_sorbian	bleć	[verb]	bl̨ьvàti
blъxà	f. ā	b	bcs	bùha	[f ā]	blъxà
blъxà	f. ā	b	bulgarian	bălxá	[f ā]	blъxà
blъxà	f. ā	b	church_slavic	blъxa	[f ā]	blъxà
blъxà	f. ā	b	czech	blecha	[f ā]	blъxà
blъxà	f. ā	b	lower_sorbian	pcha	[f ā]	blъxà
blъxà	f. ā	b	polish	pchɫa	[f ā]	blъxà
blъxà	f. ā	b	russian	bloxá	[f ā]	blъxà
blъxà	f. ā	b	slovak	blcha	[f ā]	blъxà
blъxà	f. ā	b	slovene	bóɫha	[f ā]	blъxà
blъxà	f. ā	b	ukrainian	bloxá	[f ā]	blъxà
blъxà	f. ā	b	upper_sorbian	tcha	[f ā]	blъxà
blьknǫti	v.		belarusian	bljáknuć	[verb]	blьknǫti
blьknǫti	v.		polish	blaknąć	[verb]	blьknǫti
blьknǫti	v.		russian	blëknut'	[verb]	blьknǫti
blьknǫti	v.		ukrainian	bléknuty	[verb]	blьknǫti
blьskъ	m. o		bulgarian	blắsăk	[m o]	blьskъ
blьskъ	m. o		church_slavic	blьskъ	[m o]	blьskъ
blьskъ	m. o		lower_sorbian	bɫysk	[m o]	blьskъ
blьščati sę	v.		bcs	blijèštati se	[verb]	blьščati
blьščǫ	v.		bulgarian	bléštja	[verb]	blьščati
blьščati	v.		czech	blyštěti	[verb]	blьščati
blьščati sę	v.		lower_sorbian	bɫysćaś se	[verb]	blьščati
blьščati sę	v.		old_church_slavic	blьštati sę	[verb]	blьščati
blьščati	v.		polish	bɫyszczeć	[verb]	blьščati
blьščati	v.		slovene	blẹ́ščati	[verb]	blьščati
blьščati	v.		ukrainian	blyščáti	[verb]	blьščati
blьščati	v.		upper_sorbian	bɫysćeć	[verb]	blьščati
bo	conj.		bcs	bo	[conj]	bo
bo	conj.		czech	bo	[conj]	bo
bo	conj.		old_church_slavic	bo	[conj]	bo
bo	conj.		polish	bo	[conj]	bo
bo	conj.		russian	bo	[conj]	bo
bodàjǫ	v.		bulgarian	bodá	[verb]	bodàti
bodàti	v.		czech	bodati	[verb]	bodàti
bodàti	v.		russian	bodát'	[verb]	bodàti
bodàti	v.		slovak	bodat'	[verb]	bodàti
bodàti	v.		slovene	bọ̑dati	[verb]	bodàti
bodъlь	m. jo	c	bcs	bȏdalj	[m jo]	bodъlь
bodъlь	m. jo	c	bulgarian	bodél	[m o]	bodъlь
bodъlь	m. jo	c	church_slavic	bodlь	[m jo]	bodъlь
bodъlь	m. jo	c	slovene	bȏdǝlj	[m jo]	bodъlь
bogàtъ	adj. o		bcs	bògat	[adj o]	bogàtъ
bogàtъ	adj. o		bulgarian	bogát	[adj o]	bogàtъ
bogàtъ	adj. o		czech	bohatý	[adj o]	bogàtъ
bogàtъ	adj. o		old_church_slavic	bogatъ	[adj o]	bogàtъ
bogatъjь	adj. o		polish	bogaty	[adj o]	bogàtъ
bogatъjь	adj. o		russian	bogátyj	[adj o]	bogàtъ
bogàtъ	adj. o		slovak	bohatý	[adj o]	bogàtъ
bogàtъ	adj. o		slovene	bogàt	[adj o]	bogàtъ
bojati sę	v.		bcs	bòjati se	[verb]	bojati sę
bojǫ sę	v.		bulgarian	bojá se	[verb]	bojati sę
bojati sę	v.		czech	báti se	[verb]	bojati sę
bojati sę	v.		lower_sorbian	bójaś se	[verb]	bojati sę
bojati sę	v.		old_church_slavic	bojati sę	[verb]	bojati sę
bojati sę	v.		polish	bać się	[verb]	bojati sę
bojati sę	v.		russian	bojat'sja	[verb]	bojati sę
bojati sę	v.		slovak	bat' sa	[verb]	bojati sę
bojati sę	v.		slovene	bojáti se	[verb]	bojati sę
bojati sę	v.		ukrainian	bojáty sja	[verb]	bojati sę
bojati sę	v.		upper_sorbian	bojeć so	[verb]	bojati sę
bojaznь	f. i		bcs	bȍjāzan	[f i]	bojaznь
bojaznь	f. i		bulgarian	bojázăn	[f i]	bojaznь
bojaznь	f. i		czech	bázeň	[f i/jā]	bojaznь
bojaznь	f. i		old_church_slavic	bojaznь	[f i]	bojaznь
bojaznь	f. i		polish	bojaźń	[f i]	bojaznь
bojaznь	f. i		russian	bojázn'	[f i]	bojaznь
bojaznь	f. i		slovene	bojȃzǝn	[f i]	bojaznь
bojь	m. jo	b/c	bcs	bȏj	[m jo]	bojь
bojь	m. jo	b/c	bulgarian	boj	[m jo]	bojь
bojь	m. jo	b/c	czech	boj	[m jo]	bojь
ubojь	m. jo	b/c	old_church_slavic	uboi	[m jo]	bojь
bojь	m. jo	b/c	polish	bój	[m jo]	bojь
bojь	m. jo	b/c	russian	boj	[m jo]	bojь
bojь	m. jo	b/c	slovak	boj	[m jo]	bojь
bojь	m. jo	b/c	slovene	bòj	[m jo]	bojь
bojь	m. jo	b/c	ukrainian	bij	[m jo]	bojь
bolěti	v.	c	bcs	bòljeti	[verb]	bolěti
bol̹ǫ	v.	c	bulgarian	bolí	[3sg]	bolěti
bolěti	v.	c	czech	boleti	[verb]	bolěti
bolěti	v.	c	lower_sorbian	bóleś	[verb]	bolěti
bolěti	v.	c	old_church_slavic	bolěti	[verb]	bolěti
bolěti	v.	c	polish	boleć	[verb]	bolěti
bolěti	v.	c	russian	bolét'	[verb]	bolěti
bolěti	v.	c	slovak	boliet'	[verb]	bolěti
bolěti	v.	c	slovene	bolẹ́ti	[verb]	bolěti
bolěti	v.	c	ukrainian	bolíty	[verb]	bolěti
bolěti	v.	c	upper_sorbian	boleć	[verb]	bolěti
