berílij	/bɛrìːlij/
berkẹ́lij	/bɛrkèːlij/
besẹ̑da	/bɛséːda/
besẹ̑dən	/bɛséːdən/
besedílo	/bɛsɛdìːlɔ/
besedotvọ̄rən	/bɛsɛdɔtʋòːrən/
besedotvọ̑rje	/bɛsɛdɔtʋóːrjɛ/
betẹ́žən	/bɛtèːʒən/
betẹ́žnejši	/bɛtèːʒnɛjʃi/
Bẹ̑tlehem	/béːtlɛxɛm/
betọ̑n	/bɛtóːn/
bəzə̏g	/bəzə́k/
bezjȃk	/bɛzjáːk/
bežáti	/bɛʒàːti/
bīč	/bìːt͡ʃ/
bȉk	/bík/
binọ̑m	/binóːm/
klobučár	/klɔbut͡ʃàːr/
rẹ̑d	/réːt/
do	/dÉ”/
vratȉč	/ʋratít͡ʃ/
otáva	/ɔtàːʋa/
slȁb	/sláp/
zgréšiti	/zɡrɛ̀ːʃiti/
vółga	/ʋɔ̀ːʋɡa/
čẹ́maž	/t͡ʃèːmaʃ/
se	/sɛ/
odrešeník	/ɔdrɛʃɛnìːk/
gáms	/ɡàːms/
lẹ́šnik	/lèːʃnik/
vọ̑jvodina	/ʋóːjʋɔdina/
mīrna Bọ̑sna	/mìːrna bóːsna/
dóbro jútro	/dɔ̀ːbrɔ jùːtrɔ/
diják	/dijàːk/
podgána	/pɔdɡàːna/
medeníca	/mɛdɛnìːt͡sa/
kẹ́lih	/kèːlix/
bȋokemȋja	/bíːjɔkɛmíːja/
biolọ̑ški	/biɔlóːʃki/
birtȋja	/birtíːja/
bisāga	/bisàːɡa/
bȋseksuȃlnost	/bíːsɛksuáːlnɔst/
bȋser	/bíːsɛr/
bȋstvo	/bíːstʋɔ/
bíti	/bìːti/
bītje	/bìːtjɛ/
bȋvol	/bíːʋɔl/
bȋvši	/bíːʋʃi/
bizantȋnski	/bizantíːnski/
bȋzgəc	/bíːzɡət͡s/
bȋzmut	/bíːzmut/
bȋzon	/bíːzɔn/
blȃg	/bláːk/
blagȃjna	/blaɡáːjna/
blagọ̑	/blaɡóː/
blagoslovīti	/blaɡɔslɔʋìːti/
Blȃtnik	/bláːtnik/
bláto	/blàːtɔ/
blázən	/blàːzən/
Blȃznik	/bláːznik/
blestẹ́ti	/blɛstèːti/
blésti	/blɛ̀ːsti/
blízu	/blìːzu/
blȋže	/blíːʒɛ/
blȋžje	/blíːʒjɛ/
blȋžnjica	/blíːʒnjit͡sa/
bọ̑	/bóː/
bọ̑bən	/bóːbən/
bọ́bər	/bòːbər/
bọ́di	/bòːdi/
bọ́dimo	/bòːdimɔ/
bọ́dita	/bòːdita/
bọ́dite	/bòːditɛ/
bọ́diva	/bòːdiʋa/
bọ̑do	/bóːdɔ/
bọ̑g	/bóːk/
Bọ̑g	/bóːk/
bogȃstvo	/bɔɡáːstʋɔ/
bogȁt	/bɔɡát/
bogatȇjši	/bɔɡatɛ́ːjʃi/
bogínja	/bɔɡìːnja/
bogomọ̑lka	/bɔɡɔmóːlka/
bọ̑ja	/bóːja/
bojȃzən	/bɔjáːzən/
bọ̑jo	/bóːjɔ/
bokȃł	/bɔkáːʋ/
bolȃn	/bɔláːn/
bolečína	/bɔlɛt͡ʃìːna/
bolẹ́ti	/bɔlèːti/
bolẹ̑zən	/bɔléːzən/
Bolgȃr	/bɔlɡáːr/
Bolgárija	/bɔlɡàːrija/
Bolgȃrka	/bɔlɡáːrka/
bolgārski	/bɔlɡàːrski/
bolgārsko	/bɔlɡàːrskɔ/
bolgārščina	/bɔlɡàːrʃt͡ʃina/
bółha	/bɔ̀ːʋxa/
bȍlj	/bɔ́l/
bọ̑lje	/bóːljɛ/
bọ̑ljše	/bóːlʃɛ/
bọ̑ljši	/bóːlʃi/
bọ̑lnica	/bóːlnit͡sa/
bołník	/bɔʋnìːk/
bołnȋšnica	/bɔʋníːʃnit͡sa/
bọ̑m	/bóːm/
bọ̑mba	/bóːmba/
bombardȋrati	/bɔmbardíːrati/
bombȃž	/bɔmbáːʃ/
bọ̑mbnik	/bóːmbnik/
bọ̑mo	/bóːmɔ/
bọ̑n	/bóːn/
bȍr	/bɔ́r/
bọ̑rba	/bóːrba/
bọ̑rəc	/bóːrət͡s/
borīti	/bɔrìːti/
bọ̄rka	/bòːrka/
borovníca	/bɔrɔʋnìːt͡sa/
bọ̑rša	/bóːrʃa/
bọ̑rza	/bóːrza/
bȍs	/bóːs/
bosānski	/bɔsàːnski/
bosānščina	/bɔsàːnʃt͡ʃina/
bọ̑sənski	/bóːsənski/
Bọ̑sna	/bóːsna/
Bọ̑sna in Hercegovína	/bóːsna in xɛrt͡sɛɡɔʋìːna/
bọ̑sta	/bóːsta/
bọ̑ste	/bóːstɛ/
bósti	/bɔ̀ːsti/
bọ̑š	/bóːʃ/
bọ̑va	/bóːʋa/
bozọ̑n	/bɔzóːn/
božȃnski	/bɔʒáːnski/
božȃnstvo	/bɔʒáːnstʋɔ/
bọ̑žati	/bóːʒati/
Bóžič	/bɔ̀ːʒit͡ʃ/
božūr	/bɔʒùːr/
bráda	/bràːda/
bradȁt	/bradát/
bradátejši	/bradàːtɛjʃi/
bradavíca	/bradaʋìːt͡sa/
brȃlnik	/bráːlnik/
brȃn	/bráːn/
brána	/bràːna/
braník	/branìːk/
branīti	/branìːti/
brȁt	/brát/
bráti	/bràːti/
brátranəc	/bràːtranət͡s/
brázda	/bràːzda/
brazgotína	/brazɡɔtìːna/
Brazílija	/brazìːlija/
brazȋlski	/brazíːlski/
bȓca	/bə́rt͡sa/
bŕcniti	/bə̀rt͡sniti/
brdȃvs	/bərdáːʋs/
bŕdo	/bə̀rdɔ/
brẹ̑g	/bréːk/
brẹ̑skəv	/bréːskəʋ/
brẹ̄st	/brèːst/
brésti	/brɛ̀ːsti/
Bretánja	/brɛtàːnja/
Bretọ̑nəc	/brɛtóːnət͡s/
Bretọ̑nka	/brɛtóːnka/
bretọ̑nski	/brɛtóːnski/
bretọ̑nsko	/brɛtóːnskɔ/
bretọ̑nščina	/brɛtóːnʃt͡ʃina/
brez	/brɛs/
brẹ́za	/brèːza/
brezčȗstven	/brɛst͡ʃúːstʋɛn/
brezosẹ̑bən	/brɛzɔséːbən/
brȋga	/bríːɡa/
bríhtən	/brìːxtən/
bríhtnejši	/brìːxtnɛjʃi/
brȉn	/brín/
Británija	/britàːnija/
Britȃnska Kolúmbija	/britáːnska kɔlùːmbija/
britȃnski	/britáːnski/
brȋvəc	/bríːʋət͡s/
bȓki	/bə́rki/
brlȍg	/bərlɔ́k/
brọ̑d	/bróːt/
brọ̑m	/bróːm/
brȍn	/brɔ́n/
brȗsnica	/brúːsnit͡sa/
brȗto	/brúːtɔ/
bȓv	/bə́rʋ/
búča	/bùːt͡ʃa/
Bȗda	/búːda/
budálo	/budàːlɔ/
búdən	/bùːdən/
Bȗdimpešta	/búːdimpɛʃta/
bȗkəv	/búːkəʋ/
búksəlj	/bùːksəl/
bȗnda	/búːnda/
bȗrek	/búːrɛk/
butȃn	/butáːn/
bútara	/bùːtara/
cār	/t͡sàːr/
caríca	/t͡sarìːt͡sa/
cȃrstvo	/t͡sáːrstʋɔ/
cẹ̑h	/t͡séːx/
cekȋn	/t͡sɛkíːn/
cẹ̑ł	/t͡séːʋ/
celína	/t͡sɛlìːna/
celọ̑	/t͡sɛlóː/
celóta	/t͡sɛlɔ̀ːta/
cẹ́na	/t͡sèːna/
cenzȗra	/t͡sɛnzúːra/
cérij	/t͡sɛ̀ːrij/
cẹ́rkəv	/t͡sèːrkəʋ/
césar	/t͡sɛ̀ːsar/
cesaríca	/t͡sɛsarìːt͡sa/
cesȃrstvo	/t͡sɛsáːrstʋɔ/
cẹ́sta	/t͡sèːsta/
cẹ̑v	/t͡séːʋ/
cẹ́zij	/t͡sèːzij/
cigāra	/t͡siɡàːra/
cigarẹ̑ta	/t͡siɡaréːta/
-cija	/-t͡sija/
ciklọ̑n	/t͡siklóːn/
cȋlj	/t͡síːl/
cīmet	/t͡sìːmɛt/
Cípər	/t͡sìːpər/
klobučár	/klɔbut͡ʃàːr/
rẹ̑d	/réːt/
do	/dÉ”/
vratȉč	/ʋratít͡ʃ/
otáva	/ɔtàːʋa/
slȁb	/sláp/
zgréšiti	/zɡrɛ̀ːʃiti/
vółga	/ʋɔ̀ːʋɡa/
čẹ́maž	/t͡ʃèːmaʃ/
se	/sɛ/
odrešeník	/ɔdrɛʃɛnìːk/
gáms	/ɡàːms/
lẹ́šnik	/lèːʃnik/
vọ̑jvodina	/ʋóːjʋɔdina/
mīrna Bọ̑sna	/mìːrna bóːsna/
dóbro jútro	/dɔ̀ːbrɔ jùːtrɔ/
diják	/dijàːk/
podgána	/pɔdɡàːna/
medeníca	/mɛdɛnìːt͡sa/
kẹ́lih	/kèːlix/
cọ̑na	/t͡sóːna/
cúla	/t͡sùːla/
cvȅk	/t͡sʋɛ́k/
cvə̀sti	/t͡sʋə̀sti/
cvẹ̑tən	/t͡sʋéːtən/
cvíliti	/t͡sʋìːliti/
cvȓčək	/t͡sʋə́rt͡ʃək/
cvrẹ́ti	/t͡sʋrèːti/
č	/t͡ʃ/
Čȃd	/t͡ʃáːt/
čȃj	/t͡ʃáːj/
čákati	/t͡ʃàːkati/
čȃo	/t͡ʃáːɔ/
čȃplja	/t͡ʃáːplja/
čarȏvnica	/t͡ʃarɔ́ːʋnit͡sa/
čarȏvnik	/t͡ʃarɔ́ːʋnik/
čȁs	/t͡ʃás/
čȃsnik	/t͡ʃáːsnik/
časopȋs	/t͡ʃasɔpíːs/
čȃst	/t͡ʃáːst/
částna besẹ̑da	/t͡ʃàːstna bɛséːda/
čáša	/t͡ʃàːʃa/
če	/t͡ʃɛ/
čebẹ̑la	/t͡ʃɛbéːla/
čebúla	/t͡ʃɛbùːla/
Čefúr	/t͡ʃɛfùːr/
Čẹ̑h	/t͡ʃéːx/
Čẹ̑hinja	/t͡ʃéːxinja/
čẹ̑k	/t͡ʃéːk/
čélo	/t͡ʃɛ̀ːlɔ/
čẹ́maž	/t͡ʃèːmaʃ/
čeprȁv	/t͡ʃɛpráʋ/
česmína	/t͡ʃɛsmìːna/
Čẹ̑ška	/t͡ʃéːʃka/
Čẹ̑ška Repúblika	/t͡ʃéːʃka rɛpùːblika/
čẹ̑ški	/t͡ʃéːʃki/
Čẹ̑škoslovȃška	/t͡ʃéːʃkɔslɔʋáːʃka/
čẹ̑šplja	/t͡ʃéːʃplja/
četrtȋnka	/t͡ʃɛtərtíːnka/
čẹ̑vljekljȗn	/t͡ʃéːʋljɛkljúːn/
-či	/-t͡ʃi/
Čífut	/t͡ʃìːfut/
čȋgar	/t͡ʃíːɡar/
čigáv	/t͡ʃiɡàːʋ/
Čȋle	/t͡ʃíːlɛ/
čȋpka	/t͡ʃíːpka/
čȋst	/t͡ʃíːst/
čístiti	/t͡ʃìːstiti/
čistóta	/t͡ʃistɔ̀ːta/
čītati	/t͡ʃìːtati/
čivȃva	/t͡ʃiʋáːʋa/
člȃn	/t͡ʃláːn/
člȃnək	/t͡ʃláːnək/
čokolȃda	/t͡ʃɔkɔláːda/
čȏłn	/t͡ʃɔ́ːʋn/
čọ̑pič	/t͡ʃóːpit͡ʃ/
čŕka	/t͡ʃə̀rka/
črkováti	/t͡ʃərkɔʋàːti/
čŕn	/t͡ʃə̀rn/
Čŕna góra	/t͡ʃə̀rna ɡɔ̀ːra/
čŕna lȗknja	/t͡ʃə̀rna lúːknja/
črnílo	/t͡ʃərnìːlɔ/
črnogọ̑rski	/t͡ʃərnɔɡóːrski/
čȓv	/t͡ʃə́rʋ/
čȗstvən	/t͡ʃúːstʋən/
čȗstvo	/t͡ʃúːstʋɔ/
čȗt	/t͡ʃúːt/
čúti	/t͡ʃùːti/
čutīti	/t͡ʃutìːti/
dȁ	/dá/
dajȃləc	/dajáːlət͡s/
dáleč	/dàːlɛt͡ʃ/
dálija	/dàːlija/
dȁlj	/dál/
dȃljšati	/dáːlʃati/
dȃljši	/dáːlʃi/
dáma	/dàːma/
Damȃsk	/damáːsk/
dȃmjak	/dáːmjak/
dȃn	/dáːn/
dȃndánəs	/dáːndàːnəs/
Dȃnəc	/dáːnət͡s/
dánəs	/dàːnəs/
Dȃnka	/dáːnka/
Dȃnska	/dáːnska/
dȃnski	/dáːnski/
dȃnsko	/dáːnskɔ/
dȃnščina	/dáːnʃt͡ʃina/
dȃr	/dáːr/
darílo	/darìːlɔ/
darováti	/darɔʋàːti/
dátəlj	/dàːtəl/
dáti	/dàːti/
dȃtiv	/dáːtiʋ/
dātum	/dàːtum/
débeł	/dɛ̀ːbɛʋ/
debelȇjši	/dɛbɛlɛ́ːjʃi/
debẹ́lo črevọ̑	/dɛbèːlɔ t͡ʃrɛʋóː/
decémbər	/dɛt͡sɛ̀ːmbər/
dẹ̑d	/déːt/
dedováti	/dɛdɔʋàːti/
dejȃnje	/dɛjáːnjɛ/
dejáti	/dɛjàːti/
dejāvnejši	/dɛjàːʋnɛjʃi/
deklȅ	/dɛklɛ́/
dẹ́lati	/dèːlati/
dẹ́lavəc	/dèːlaʋət͡s/
delfȋn	/dɛlfíːn/
dẹ́lo	/dèːlɔ/
denár	/dɛnàːr/
denȃrnica	/dɛnáːrnit͡sa/
dendrokronologíja	/dɛndrɔkrɔnɔlɔɡìːja/
desẹ̑t	/dɛséːt/
desetlẹ̑tje	/dɛsɛtléːtjɛ/
desẹ̑tnica	/dɛséːtnit͡sa/
dẹ́təl	/dèːtəl/
dẹ́ti	/dèːti/
dẹ̑va	/déːʋa/
deverbatȋvən	/dɛʋɛrbatíːʋən/
devẹ̑t	/dɛʋéːt/
devẹ̑tdeset	/dɛʋéːddɛsɛt/
devẹ̑tnajst	/dɛʋéːtnajst/
devíca	/dɛʋìːt͡sa/
də̏ž	/də́ʃ/
dežéla	/dɛʒɛ̀ːla/
dəževáti	/dəʒɛʋàːti/
dəžník	/dəʒnìːk/
dijamānt	/dijamàːnt/
diamȃntən	/diamáːntən/
díhati	/dìːxati/
dihūr	/dixùːr/
diják	/dijàːk/
dȉm	/dím/
dīmlje	/dìːmljɛ/
dȋmnik	/díːmnik/
dinozávər	/dinɔzàːʋər/
dirigȅnt	/diriɡɛ́nt/
dȋrka	/díːrka/
diskriminácija	/diskriminàːt͡sija/
disprọ́zij	/dispròːzij/
díti	/dìːti/
divizȋja	/diʋizíːja/
dívja mȃčka	/dìːʋja máːt͡ʃka/
dívji petélin	/dìːʋji pɛtɛ̀ːlin/
dláka	/dlàːka/
dlȃn	/dláːn/
dlẹ́to	/dlèːtɔ/
dnẹ̑vnik	/dnéːʋnik/
do	/dÉ”/
do-	/dɔ-/
dọ̑b	/dóːp/
dóba	/dɔ̀ːba/
dóbro	/dɔ̀ːbrɔ/
dóbro jútro	/dɔ̀ːbrɔ jùːtrɔ/
dobrodóšəł	/dɔbrɔdɔ̀ːʃəʋ/
klobučár	/klɔbut͡ʃàːr/
rẹ̑d	/réːt/
do	/dÉ”/
vratȉč	/ʋratít͡ʃ/
otáva	/ɔtàːʋa/
slȁb	/sláp/
zgréšiti	/zɡrɛ̀ːʃiti/
vółga	/ʋɔ̀ːʋɡa/
čẹ́maž	/t͡ʃèːmaʃ/
se	/sɛ/
odrešeník	/ɔdrɛʃɛnìːk/
gáms	/ɡàːms/
lẹ́šnik	/lèːʃnik/
vọ̑jvodina	/ʋóːjʋɔdina/
mīrna Bọ̑sna	/mìːrna bóːsna/
dóbro jútro	/dɔ̀ːbrɔ jùːtrɔ/
diják	/dijàːk/
podgána	/pɔdɡàːna/
medeníca	/mɛdɛnìːt͡sa/
kẹ́lih	/kèːlix/
dogājati	/dɔɡàːjati/
dogọ̑dək	/dɔɡóːdək/
dogọ̑dkovno obzọ̑rje	/dɔɡóːtkɔʋnɔ ɔbzóːrjɛ/
dogȏvor	/dɔɡɔ́ːʋɔr/
dojénčək	/dɔjɛ̀ːnt͡ʃək/
dojílja	/dɔjìːlja/
doklȅr	/dɔklɛ́r/
dól	/dɔ̀ːl/
dȏlg	/dɔ́ːʋk/
dołgočásən	/dɔʋɡɔt͡ʃàːsən/
dolgočásnejši	/dɔlɡɔt͡ʃàːsnɛjʃi/
dołgovalȏvən	/dɔʋɡɔʋalɔ́ːʋən/
dolína	/dɔlìːna/
dọ̑m	/dóːm/
domȃ	/dɔmáː/
domišljȋja	/dɔmiʃljíːja/
domōv	/dɔmɔ̀ːʋ/
domovína	/dɔmɔʋìːna/
Dọ̑nava	/dóːnaʋa/
dopȏłdan	/dɔpɔ́ːʋdan/
dotaknīti	/dɔtaknìːti/
dovoljénje	/dɔʋɔljɛ̀ːnjɛ/
drȃg	/dráːk/
dragūlj	/draɡùːl/
drȃžji	/dráːʒji/
drȅn	/drɛ́n/
dȓka	/də́rka/
dȓkajo	/də́rkajɔ/
dȓkajte	/də́rkajtɛ/
dȓkam	/də́rkam/
dȓkamo	/də́rkamɔ/
dȓkanje	/də́rkanjɛ/
dȓkata	/də́rkata/
dȓkati	/də́rkati/
dȓkava	/də́rkaʋa/
dróbən	/drɔ̀ːbən/
drobíž	/drɔbìːʃ/
drobnják	/drɔbnjàːk/
drọ̑g	/dróːk/
dromedár	/drɔmɛdàːr/
drọ̑mlja	/dróːmlja/
drọ̑zd	/dróːst/
drọ̑zg	/dróːsk/
drsẹ́ti	/dərsèːti/
drȗg	/drúːk/
drūgi	/drùːɡi/
drugótən	/druɡɔ̀ːtən/
drȗžba	/drúːʒba/
družína	/druʒìːna/
dŕva	/də̀rʋa/
držȃva	/dərʒáːʋa/
dūcat	/dùːt͡sat/
dȗda	/dúːda/
dūde	/dùːdɛ/
dȗh	/dúːx/
Dúnaj	/dùːnaj/
dúša	/dùːʃa/
dušȋk	/duʃíːk/
dvȃ	/dʋáː/
dvȃ pára	/dʋáː pàːra/
dvȃjset	/dʋáːjsɛt/
dvanȃjst	/dʋanáːjst/
dvẹ̑	/dʋéː/
dvígniti	/dʋìːɡniti/
dvọ̄jčək	/dʋòːjt͡ʃək/
dvojína	/dʋɔjìːna/
dvọ̑jka	/dʋóːjka/
dvọ̑m	/dʋóːm/
dvọ̄miti	/dʋòːmiti/
dvọ̑pȋčje	/dʋóːpíːt͡ʃjɛ/
dvọ̑vȋdski	/dʋóːʋíːtski/
džámija	/d͡ʒàːmija/
džẹ̑z	/d͡ʒéːs/
džihȃd	/d͡ʒixáːt/
džȗngla	/d͡ʒúːnɡla/
édən	/ɛ̀ːdən/
Egȇjsko mọ̑rje	/ɛɡɛ́ːjskɔ móːrjɛ/
ejakulácija	/ɛjakulàːt͡sija/
ekonomȋja	/ɛkɔnɔmíːja/
ekonomȋst	/ɛkɔnɔmíːst/
ẹ̑kosistẹ̑m	/éːkɔsistéːm/
ẹ̑ksodus	/éːksɔdus/
elẹ̑ktrični tọ̑k	/ɛléːktrit͡ʃni tóːk/
elẹ̑ktromagnẹ̑tna interákcija	/ɛléːktrɔmaɡnéːtna intɛràːkt͡sija/
elektrọ́n	/ɛlɛktròːn/
-ən	/-ən/
êna	/ɛ̀ːna/
enȃčba	/ɛnáːd͡ʒba/
ēnaindvȃjset	/ɛ̀ːnaindʋáːjsɛt/
enájst	/ɛnàːjst/
enóta	/ɛnɔ̀ːta/
entomologȋja	/ɛntɔmɔlɔɡíːja/
epicẹ̄ntər	/ɛpit͡sèːntər/
epistemologíja	/ɛpistɛmɔlɔɡìːja/
érbij	/ɛ̀ːrbij/
Ȇrik	/ɛ́ːrik/
Eritrȇja	/ɛritrɛ́ːja/
erogẹ̑na cọ̑na	/ɛrɔɡéːna t͡sóːna/
Eržẹ̑n	/ɛrʒéːn/
esȇj	/ɛsɛ́ːj/
Estọ̑nəc	/ɛstóːnət͡s/
Estọ́nija	/ɛstòːnija/
estọ̑nski	/ɛstóːnski/
estọ̑nščina	/ɛstóːnʃt͡ʃina/
-eváti	/-ɛʋàːti/
ẹ̑vo	/éːʋɔ/
Evrọ̑pa	/ɛʋróːpa/
evrọ́pij	/ɛʋròːpij/
fagọ̑t	/faɡóːt/
fakultẹ̑ta	/fakultéːta/
falzẹ̑t	/falzéːt/
fȁnt	/fánt/
fazȃn	/fazáːn/
fẹ̑bruar	/féːbruar/
Felicijȃn	/fɛlit͡sijáːn/
fẹ̑niks	/féːniks/
férmij	/fɛ̀ːrmij/
fíga	/fìːɡa/
filẹ̑	/filéː/
Filipȋni	/filipíːni/
filozọ̑f	/filɔzóːf/
fȋn	/fíːn/
Fȋnəc	/fíːnət͡s/
Fȋnka	/fíːnka/
Fȋnska	/fíːnska/
fȋnsko	/fíːnskɔ/
